1652098,Deal Jeans Women Navy A-Line Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-navy-a-line-dress/1652098/buy,http://assets.myntassets.com/assets/images/1652098/2016/11/29/11480415840395-Deal-Jeans-Women-Navy-Blue-Lace-Skater-Dress-3441480415840224-1.jpg,Myntra
1071693,Deal Jeans Blue &amp; White Printed Maxi Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-blue--white-printed-maxi-dress/1071693/buy,http://assets.myntassets.com/assets/images/1071693/2015/12/9/11449649260600-Deal-Jeans-Women-Dresses-7021449649259993-1.jpg,Myntra
1071628,Deal Jeans Navy Fit &amp; Flare Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-navy-fit--flare-dress/1071628/buy,http://assets.myntassets.com/assets/images/1071628/2015/11/27/11448599906862-Deal-Jeans-Navy-Fit--Flare-Dress-9451448599906475-1.jpg,Myntra
1071599,Deal Jeans Navy Fit &amp; Flare Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-navy-fit--flare-dress/1071599/buy,http://assets.myntassets.com/assets/images/1071599/2015/11/27/11448600442720-Deal-Jeans-Blue-Skater-Dress-451448600441720-1.jpg,Myntra
8008893,RARE Women Navy Blue Self Design Sheath Dress,www.myntra.com/dresses/rare/rare-women-navy-blue-self-design-sheath-dress/8008893/buy,http://assets.myntassets.com/assets/images/productimage/2018/11/28/48f81b84-28ca-45c5-ac6f-deeafa77e8d31543383374173-1.jpg,Myntra
7719007,Libas Women Black &amp; Golden Block Print Maxi Dress,www.myntra.com/dresses/libas/libas-women-black--golden-block-print-maxi-dress/7719007/buy,http://assets.myntassets.com/assets/images/7719007/2018/11/19/1cac68d7-2389-48c8-b6d0-0a16c7d4236b1542608837264-Libas-Women-Dresses-9261542608836986-1.jpg,Myntra
8914901,Libas Women Black &amp; Orange Printed Maxi Dress,www.myntra.com/dresses/libas/libas-women-black--orange-printed-maxi-dress/8914901/buy,http://assets.myntassets.com/assets/images/8914901/2019/3/6/f8805d67-2a16-4412-a5ab-c6350865d9261551868104857-Libas-Women-Dresses-9131551868103457-1.jpg,Myntra
8674867,DOROTHY PERKINS Women Mustard Yellow Solid Wrap Dress,www.myntra.com/dresses/dorothy-perkins/dorothy-perkins-women-mustard-yellow-solid-wrap-dress/8674867/buy,http://assets.myntassets.com/assets/images/8674867/2019/2/9/46492371-06b1-453c-b340-5078c11659261549692076956-DOROTHY-PERKINS-Women-Dresses-1021549692075634-1.jpg,Myntra
8934877,AND Women Red Solid A-Line Layered Dress,www.myntra.com/dresses/and/and-women-red-solid-a-line-layered-dress/8934877/buy,http://assets.myntassets.com/assets/images/8934877/2019/4/4/60467adc-e8a6-4b7a-a533-7eac8a01d3851554360656805-AND-Women-Dresses-4121554360655514-1.jpg,Myntra
8073437,Libas Women Peach-Coloured Printed Maxi Dress,www.myntra.com/dresses/libas/libas-women-peach-coloured-printed-maxi-dress/8073437/buy,http://assets.myntassets.com/assets/images/8073437/2018/12/10/5011dfa0-6da4-4700-9508-36d60fb4f2431544427636855-Libas-Women-Dresses-4091544427635225-1.jpg,Myntra
9072301,Kazo Women White Solid Maxi Dress,www.myntra.com/dresses/kazo/kazo-women-white-solid-maxi-dress/9072301/buy,http://assets.myntassets.com/assets/images/productimage/2019/3/23/fc19ffca-02d6-45f5-8410-5e7513542e5f1553299976084-1.jpg,Myntra
8706677,DOROTHY PERKINS Women Mustard Yellow Solid Wrap Dress,www.myntra.com/dresses/dorothy-perkins/dorothy-perkins-women-mustard-yellow-solid-wrap-dress/8706677/buy,http://assets.myntassets.com/assets/images/8706677/2019/2/12/d7eab876-4365-4534-b156-cf20ca9138ae1549969040064-DOROTHY-PERKINS-Women-Mustard-Solid-Wrap-Dress-6301549969038-1.jpg,Myntra
2181464,Tokyo Talkies Women Blue &amp; White Solid Midi Dress,www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue--white-solid-midi-dress/2181464/buy,http://assets.myntassets.com/assets/images/2181464/2017/10/16/11508136975378-Tokyo-Talkies-Women-Dresses-2051508136975930-1.jpg,Myntra
9368933,Marks &amp; Spencer Women Navy Blue &amp; Green Printed Tiered Maxi Dress,www.myntra.com/dresses/marks--spencer/marks--spencer-women-navy-blue--green-printed-tiered-maxi-dress/9368933/buy,http://assets.myntassets.com/assets/images/9368933/2019/4/29/7b95eb94-5486-4162-a201-3de68d0eb1581556543420258-Marks--Spencer-Women-Navy-Blue-Printed-Fit-and-Flare-Dress-3-1.jpg,Myntra
7637127,DOROTHY PERKINS Women Black &amp; Pink Floral Print Fit and Flare Dress,www.myntra.com/dresses/dorothy-perkins/dorothy-perkins-women-black--pink-floral-print-fit-and-flare-dress/7637127/buy,http://assets.myntassets.com/assets/images/7637127/2018/11/12/bad70631-0794-4878-83b9-63dc57e8f5671542005821676-DOROTHY-PERKINS-Women-Dresses-7251542005821590-1.jpg,Myntra
9340287,STREET 9 Women Off-White &amp; Blue Printed A-Line Dress,www.myntra.com/dresses/street-9/street-9-women-off-white--blue-printed-a-line-dress/9340287/buy,http://assets.myntassets.com/assets/images/9340287/2019/4/22/8a9f19f4-7a91-470a-b45b-22df6e37b3711555928075282-STREET-9-Women-Beige-Printed-A-Line-Dress-9241555928061964-1.jpg,Myntra
2204644,DressBerry Women Mustard Yellow Solid Fit and Flare Dress,www.myntra.com/dresses/dressberry/dressberry-women-mustard-yellow-solid-fit-and-flare-dress/2204644/buy,http://assets.myntassets.com/assets/images/2204644/2018/2/8/11518074621676-DressBerry-Women-Dresses-6591518074621507-1.jpg,Myntra
8362587,The Vanca Women Yellow Printed Maxi Dress,www.myntra.com/dresses/the-vanca/the-vanca-women-yellow-printed-maxi-dress/8362587/buy,http://assets.myntassets.com/assets/images/productimage/2018/12/29/690a6f29-bc78-4db1-b1f8-1ee57e01bfc11546045941802-1.jpg,Myntra
7260617,DOROTHY PERKINS Women White &amp; Black Checked A-Line Dress,www.myntra.com/dresses/dorothy-perkins/dorothy-perkins-women-white--black-checked-a-line-dress/7260617/buy,http://assets.myntassets.com/assets/images/7260617/2019/1/22/9ab0b552-729a-4c8d-9dce-2799a6c57e2b1548140148450-DOROTHY-PERKINS-Women-Checked-Wrap-Dress-7021548140147114-1.jpg,Myntra
7030634,Sztori Women Navy Blue Solid Wrap Dress,www.myntra.com/dresses/sztori/sztori-women-navy-blue-solid-wrap-dress/7030634/buy,http://assets.myntassets.com/assets/images/7030634/2018/10/17/f785877a-8176-47cd-90b0-774d1302d9591539780222393-Sztori-Women-Navy-Blue-Solid-Wrap-Dress-9231539780222248-1.jpg,Myntra
2342305,Tokyo Talkies Women White Printed Wrap Dress,www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-white-printed-wrap-dress/2342305/buy,http://assets.myntassets.com/assets/images/2342305/2017/12/14/11513251969534-na-4771513251969374-1.jpg,Myntra
8427205,plusS Women Blue Solid Shirt Dress,www.myntra.com/dresses/pluss/pluss-women-blue-solid-shirt-dress/8427205/buy,http://assets.myntassets.com/assets/images/8427205/2019/1/8/19bb88fe-2740-4ddd-b6c2-974c536013871546927983368-plusS-Blue-9461546927982127-1.jpg,Myntra
8620439,Shree Women Black Solid Maxi Dress with Ethnic Jacket,www.myntra.com/dresses/shree/shree-women-black-solid-maxi-dress-with-ethnic-jacket/8620439/buy,http://assets.myntassets.com/assets/images/8620439/2019/1/31/06487f16-6aee-49fe-90b2-606590c0f49a1548934586438-Shree-Women-Dresses-2971548934584409-1.jpg,Myntra
4321467,HERE&amp;NOW Women Grey Checked Shirt Dress,www.myntra.com/dresses/herenow/herenow-women-grey-checked-shirt-dress/4321467/buy,http://assets.myntassets.com/assets/images/4321467/2018/4/11/11523427376651-HERENOW-Women-Grey-Checked-Shirt-Dress-4361523427376477-1.jpg,Myntra
8677015,DOROTHY PERKINS Women Blue Floral Print Fit and Flare Dress,www.myntra.com/dresses/dorothy-perkins/dorothy-perkins-women-blue-floral-print-fit-and-flare-dress/8677015/buy,http://assets.myntassets.com/assets/images/8677015/2019/2/9/a415d6e7-23a9-4168-9168-c6ccfd7726b01549708021681-DOROTHY-PERKINS-Women-Blue-Printed-Fit-and-Flare-Dress-24515-1.jpg,Myntra
