Product Id,Product Name,Product Url,Image Url,Company Name
WAAB1HIDAPY,Contrast Pocket Fit And Flare Dress,https://www.nnnow.com/bronz-women-contrast-pocket-fit-and-flare-dress-WAAB1HIDAPY,https://cdn11.nnnow.com/web-images/medium/styles/WAAB1HIDAPY/1556176931589/1.jpg,NNNOW
7QJS3845MV7,Striped Belted Dress,https://www.nnnow.com/sugr-women-striped-belted-dress-7QJS3845MV7,https://cdn04.nnnow.com/web-images/medium/styles/7QJS3845MV7/1551851277052/1.jpg,NNNOW
P8CY1CV3M5C,Floral Print Fit And Flare Dress,https://www.nnnow.com/bronz-women-floral-print-fit-and-flare-dress-P8CY1CV3M5C,https://cdn07.nnnow.com/web-images/medium/styles/P8CY1CV3M5C/1547637698117/1.jpg,NNNOW
KGHG033J0VU,Floral Print Maxi Dress,https://www.nnnow.com/bronz-women-floral-print-maxi-dress-KGHG033J0VU,https://cdn19.nnnow.com/web-images/medium/styles/KGHG033J0VU/1548232727044/1.jpg,NNNOW
LO4KULK1TMD,Strappy A-Line Dress,https://www.nnnow.com/sugr-women-strappy-a-line-dress-LO4KULK1TMD,https://cdn09.nnnow.com/web-images/medium/styles/LO4KULK1TMD/1556799789265/1.jpg,NNNOW
O4Z1A6G4PXE,Printed A-Line Dress,https://www.nnnow.com/bronz-women-printed-a-line-dress-O4Z1A6G4PXE,https://cdn09.nnnow.com/web-images/medium/styles/O4Z1A6G4PXE/1532339960191/1.jpg,NNNOW
JBKYNQTYF8I,Printed Off Shoulder Dress,https://www.nnnow.com/sugr-women-printed-off-shoulder-dress-JBKYNQTYF8I,https://cdn04.nnnow.com/web-images/medium/styles/JBKYNQTYF8I/1557132886193/1.jpg,NNNOW
25JEMTQXBEB,Printed Hem Woven Shift Dress,https://www.nnnow.com/bronz-women-printed-hem-woven-shift-dress-25JEMTQXBEB,https://cdn17.nnnow.com/web-images/medium/styles/25JEMTQXBEB/1517572952729/1.jpg,NNNOW
8ZLVSTEPESV,Combination Print Maxi Dress,https://www.nnnow.com/bronz-women-combination-print-maxi-dress-8ZLVSTEPESV,https://cdn02.nnnow.com/web-images/medium/styles/8ZLVSTEPESV/1518174022348/1.jpg,NNNOW
DS4KL2ULAVF,Printed Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-fit-and-flare-dress-DS4KL2ULAVF,https://cdn13.nnnow.com/web-images/medium/styles/DS4KL2ULAVF/1553690785437/1.jpg,NNNOW
B8M2C8ZU8HL,Heathered Skater Dress,https://www.nnnow.com/sugr-women-heathered-skater-dress-B8M2C8ZU8HL,https://cdn01.nnnow.com/web-images/medium/styles/B8M2C8ZU8HL/1535606676461/1.jpg,NNNOW
